,Unnamed: 0,제목,작성 날짜,활동처명,활동내용,활동 지역,활동 기간,모집 시작일,모집 마감일,생활 편의,국제 협력,환경,인권,재해/재난,농어촌,주거 환경,보건 의료,교육,행정 지원,상담,문화,체육,역사,동아리,여행,홍보,사회공헌,기획,언어,현장,기타,장애인,노인,외국인,노숙인,다문화가정,노동자,유아,여성,쪽방촌,청소년,지역사회
660,686, '투자 패러다임의 변화를 찾아서'  금융 투자 관련 무료 포럼 개최(9/23),20170918,코사인,"투자 관련 무료 포럼 축사  교육부 차관, 한국금융공학회 부회장 석호길, 서강대 정유신 교수 해외 핀테크 진행 현황  숭실대 강태홍 교수 글로벌 투자의 필요성  KRInvestment 윤강로 회장 KOSINE 소개 및 향후 계획 프리미엄 마켓포인트 시연  e금융연구소 이대우 소장",여의도 신한금융투자 300홀,9/23 15:00~17:00,20170918.0,20170918,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
661,687," 2018 YOUTH DREAM TOUR IN THAILAND, 태국 국제기구 탐방 및 국제자원봉사(~9/30)",20170918,사단법인 아시아창의센터," 국제진로교육 및 팀 팀 프로젝트 실시, 전 일정 태국대학생 참여 UNESCAP, 주태국한국문화원 방문 한태 교류 60주년 한국홍보활동 국제자원봉사활동 실시", 태국 방콕, 2018.2.3~2.8,20170918.0,20170918,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
662,688, 조금은 특별한 나만의 해외탐방 봉사도전기 (~10/16),20170913,문화체험본부,http://cafe.naver.com/whvisa/51889,영어권 및 유럽권 전역,단기(2주3개월) 및 장기(6개월1년),20170913.0,20170913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
663,689, [CIA열린교육] 2017 겨울 CIA필리핀 유치부교사(여) 모집(~11. 10),20170907,CIA 열린교육,2017 겨울캠프 유치부 학생 관리 캠프기간 본부석 지원(사진업로드 및 수업 순찰), 필리핀 세부, 2017. 12. 30(토) ~ 2018. 2. 9(금),20170907.0,20171006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
664,690, [CIA열린교육] 2017 겨울 CIA필리핀 영어캠프 인솔자 모집(~11. 10),20170906,CIA 열린교육,2017 겨울캠프 인솔자로 학생 관리 및 기타 업무 2017 겨울캠프 체육교사 및 학생 관리, 필리핀 세부," 2017. 12. 23 ~ 2018. 2. 16기간 중 4주, 5주, 6주 혹은 8주",20170906.0,20171110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
665,691, [반즈11기] 뉴질랜드 배낭여행 + 한국홍보 + 문화외교사절단 .(1차 8명 모집중),20170905,뉴질랜드,뉴질랜드 전역을단순히 여행하는 것 만으로 끝나는 것이 아닌 대한민국을 알리는 활동을 하며 현지인들과 함께 즐기고 느끼며 문화교류활동을 하는 것입니다. 2011년 작은 단체로 시작하여 누적인원 100명 (10기)이 넘는 학생들이대한민국 홍보활동을 함께 하였으며 그 외 시간 여행을 함께하며 잊지 못할 뜻 깊은 추억을 만들었습니다.,"뉴질랜드 북섬: 오클랜드, 로토루아(블루레이드), 타우포(번지점프), 마타마타(호빗마을  영화""반지의제왕, 호빗 촬영지)뉴질랜드 남섬: 크라이스트처치, 테카포(세계에서 별이 가장 잘 보이는 도시), 마운트쿡(후커벨리 트래킹), 퀸스타운(여왕이 사랑한 도시), 밀포드사운드(태초의 자연환경&크루즈투어)",플랜A 1.24 ~ 2.5플랜B 1.24 ~ 2.11,20170905.0,20170905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
666,692, (외교부&한국경제연구원) 2017 APEC 한국 청년대표단 선발 ~8.31,20170831,외교부&한국경제연구원,"대한민국은 어떤 방식으로 국제사회의 공동번영에 기여할 수 있는지 및2017 APEC 의제와 관련하여, 대한민국이 리드할 수 있는 APEC 공동 프로젝트 아이디어 제시",베트남 다낭,11.5(일) ~ 11.10(금)* 세부 일정은 변동가능,20170831.0,20170831,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
667,693, [수원시청소년육성재단] 한중 대학생 문화교류-중국 북경 방문 참가자 모집(~9/20),20170830,수원시청소년육성재단 수원청소년문화센터,"중국 현지 기관 및 대학 방문, 한중 대학생 문화비교 토론회 진행, 중국문화체험(요리, 공예, 악기 등), 명소탐방(만리장성, 후통 등), 현지 가정 홈스테이(전 일정 4박 중 3박) 등",중국 북경시 일원,"11.3.(금)~11.7.(화), 4박 5일",20170831.0,20170831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
668,694, 전세계 친구들과 뉴질랜드 자연 속에서 신나게 환경 보존 봉사 하기,20170821,한국갭이어,"■프로젝트 활동프로젝트 활동 예시)1. 나무를 심고 식물들이 잘 자라는데 방해가 되는 유해 잡초들을 제거합니다.2. 환경보호구역의 유적지와 동식물의 서식지를 복원합니다.3. 멸종 위기에 처한 동물과 야생 식물들을 조사하고 관찰합니다.4. 다양한 종의 나무를 보호하기 위해 나무들의 씨앗을 조사하고 채집합니다.5. 국립공원 산책로의 보수가 필요한 곳을 재건축하며 잘 유지될 수 있도록 관리합니다. 이 프로젝트 활동의 최종 목표는 환경을 보호/보존하고 훼손된 곳을 복구하는 활동을 통해 자연의 회복력을 높이는 것입니다. 현지 날씨, 계절, 프로젝트 진행 상황에 따라 다양한 활동에 배치되며 일주일 단위로 여러 프로젝트에 배치되어 활동합니다.팀으로 이루어져 활동하게 됩니다.팀 리더 1명과 최대 10명의 대원들로 구성되며, 각 팀 리더들은 뉴질랜드 자연환경에 대한 지식과 경험이 풍부한 전문가로서 참가자들이 본 프로젝트에 쉽게 적응하고 활동할 수 있도록 도와줍니다. 일반적으로 이 프로젝트에 참여하는 사람들은 영국, 프랑스, 대만 등에서 온 배낭여행자, 학생 또는 지역주민들입니다.■프로젝트 일정 이 프로젝트는금요일(오전 11시)에 시작하여금요일(오후 16시)에 끝납니다.* 위 활동 시간은 예정으로 현지 상황에 따라 변동될 수 있다는 점을 참고해주시기 바랍니다. 일반적으로 1주일 단위로 프로젝트가 변경되며 주말에는 다음 프로젝트 장소로 이동하게 됩니다.",뉴질랜드 전역,1주~6주 참가자 선택,20170821.0,20170821,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669,695,2018 여름방학 필리핀알라방에서 교육봉사활동 [무료어학연수기회],20170821,시온맘홈스테이; 에듀왕어학원; 케네디 국제학교,홈스테이 및 어학센타 관리지도 교사,필리핀 마닐라 알라방,장기 근무자는 6월7월사이 근무시작 가능~ [6개월 이상 근무가능자 ]단기 근무자는 7월1일출국~ 8월18일/25일 귀국(선택)  1명 7월15일 출국~ 8월18일/25일 귀국 (선택)1명 7월23일 출국~8월18일/25일 귀국(선택) 2명  [일정은 선정후 조정],20170520.0,20170520,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
670,697, Youth Dream tour in Thailand,20170801,(사)아시아창의센터,해외국제기구 탐방 및 문화체험,태국 방콕,"2017년 8월 21일 ~ 26일 (4박6일, A코스)2017년 8월 28일 ~ 9월 2일 (4박6일, B코스)",20170801.0,20170801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
671,699, 아시아희망캠프기구 2017년 7월 일본 교토 여름 국제워크캠프 (~7/15),20170706,아시아희망캠프기구,"교토 관광 , 문화 체험 , 교류회",일본 교토,2017년 7월27일(목)~2017년 7월31일(월)(4박5일),20170706.0,20170715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
672,700, 태국 치앙라이에서 외국인 친구들과 함께 보육교사 봉사활동 제대로 즐기기,20170704,한국갭이어,"치앙라이의 평화로운 마을에서 아이들을 돌보는 봉사활동입니다. 유치원 등 보육기관에서 여러분은 아이들의 수업이 잘 진행될 수 있도록 현지 선생님을 보조하는 역할을 합니다. ■활동 예시수업시간: 아이들과 함께 노래부르고 춤추기, 게임하기, 그림그리기, 알파벳이나 간단한 단어 가르쳐주기 등 점심시간: 아이들이 스스로 식사를 잘 할 수 있도록 곁에서 도와주기 오후시간: 수업 계획짜기, 다음 수업 준비하기 등■상세 설명 프로젝트 시작일은 매달 첫째 주/셋째 주 월요일입니다. 만 2세~6세의 아이들의 보육교사로서 놀이활동, 영어 교육, 식사 보조, 수업 계획 등의 활동을 하게 됩니다. 프로젝트 시작 첫 날에는 현지 오리엔테이션이 진행됩니다. 봉사자들끼리 서로 친해지는 시간을 갖고 태국 디저트 만들기 활동을 하게 됩니다. 다음날에는 본격적인 태국 문화와 마을에 대해 배우며 봉사활동 전반에 대한 워밍업을 합니다. 활동은 화요일부터 토요일까지 진행됩니다. 토요일 오후부터 월요일 오후까지 자유시간으로 주변 지역을 여행하거나 시내로 놀러 나갈 수 있습니다.(외부에서의 별도 숙식비용은 제공되지 않습니다) 공식 수업은 일반적으로 화요일부터 금요일까지 수업이 진행됩니다. 공식 수업이 진행되지 않는 날에는 다음 수업을 위한 준비활동(수업계획, 연구 등)을 합니다. 봉사활동은 지역의 여러 아동센터에서 일정에 맞게 매일 다른 장소로 이동하여 진행하게 됩니다.",태국 치앙라이,2주~12주 본인이 선택,20170704.0,20170715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
673,701, 해외봉사센터에서 영어권국가 해외봉사/취업/인턴을 모집합니다.,20170703,해외봉사센터,"노인, 어린이, 장애인(지적장애)을 도우며, 숙소살림을 돕고, 워크샾, 농장, 카페, 베이커리, 수공예등 다양한 활동에 세계 각국의 자원봉사자들과 참여하며 복지단체내에서 생활하고, 휴일이나휴가시 주변이나 다른 나라를 여행할 수 있습니다.*활동국가: 미국,영국,아일랜드*모집인원: 00명, 2017년12월~2018년 2월 해외봉사시작*제공혜택: 무료숙식(개인방)+포켓머니(월3040만원)제공+휴일 및 휴가제공+봉사완료시 수료증발급*근무시간: 주56일 근무, 3개월마다 1주의 휴가제공*활동기간: 6개월1년*우대조건: 봉사경험자, 영어 기본적의사소통 가능자, 사회복지,간호학,특수교육학,심리치료학 또는 유사전공자(비전공자도 가능), 운전면허소지자1. 봉사단체에서의 일과는 어떤가요?개인스케줄은 사무실에서 다른 코워커분(자원봉사자)들의 스케줄을 보면서 짜주십니다. 일단 처음 왔을 땐 induction기간 일주일을 가졌어요. 짧으면서도 되게 빠른 기간 내에 어떻게 생활하는지 적응하는 기간과 교육받는 기간을 가지는 시간입니다. 이 기간이 끝나면 바로 자신이 하루에 맡은 일들을 하는데요. 저희 하우스에는 5명의 레지던트(장애를 가지신분들)분들이 계십니다. 제 스케줄로 설명하는 일과보단 전체적으로 일과를 설명해드리면,아침7시30분 일 시작: 레지던트들을 확인하면서 약을 챙겨줍니다. 아침을 함께 먹기 때문에 아침은 간단하게 시리얼과 티 한잔으로 함께 합니다. 그리고 점심 또한 함께 먹기 때문에 요리하시는 분이 있으면 옆에서 도와주고 점심식사를 함께 준비합니다. 오후2시30분: 워크 샵 참여, 레지던트들과 함께 바느질, 뜨개질, 페인팅, 나무로 탁자제작. 젓가락, 등등 정말 다양한 것들을 만들고 배웁니다.오후5시30분: 워크 샵이 끝나고 하우스에 돌아오면 6시에 저녁식사가 시작되기 때문에 레지던트들을 위해 저녁식사준비를 합니다. 또한 레지던트들을 확인하며 약을 챙겨줍니다.오후8시: 티 타임. 함께 레지던트들과 티 타임을 가지면서 다양한 얘기를 나눕니다. 하루일과를 묻고, 오늘 기분은 어땠는지, 오늘은 무엇을 했는지..등등 그 후에, 레지던트들의 잠자리준비를 위해서 목욕과 양치하는 것을 도와주고 부엌청소, 거실청소, 등 마무리를 짓습니다. 주말엔 레지던트들과 산책을 나가구요. 주로 근처에 상점이나 마트에 가서 쇼핑을 하고 레스토랑에서 식사를 합니다. 그리고 가끔 버스를 타고 중심지로 나가서 쇼핑센터가서 쇼핑도하고 카페도 가고 물론 식사도 레스토랑에서 합니다.^^ 그리고 하우스에서 함께 빵도 만들고 케잌도 만들고 쿠키도 만들기도 해요. 주말엔 시간적 여유가 있어서 여러 가지 활동을 하는 편이예요.  2. 봉사단체에서의 생활이 힘들진 않나요?첫 한 달은 너무 힘들었어요. 의사소통이 생활의 중요한 한부분인데 저한텐 크게 와 닿았어요. 처음에 말이 너무 안 들리고, 너무 빠르기도 하구요. 하우스의 일과가 어떻게 진행되는진 눈으로 보고 배 울 수 있어서 적응이 빠르지만 의사소통이 젤 중요한 것 같아요. 저는 또 혼자 방을 쓰는 생활이 처음이라 외롭기도 하구요...^^.. 그치만, 중요한건 의사소통문제로 오는 것이 두려운 것보다는 힘들더라도 와서 부딪히는게 확실히 좋은 것 같아요. 3. 컴퓨터나 핸드폰은 사용할 수 있나요? 물론입니다. 전부사용가능하구요, 그런데 한국어댑터랑 영국어댑터랑 달라서 연결 가능한 어댑터를 두 개정도 가지고 오시면 좋아요, 전 가지고 오지 않았지만, 하우스 관리하시는 분이 친절히 연결할 수 있는 여러개 달린 어댑터를 주셔서 잘 사용하고 있습니다.^^4. 휴일(Day off)은 어떻게 보내나요?여행갑니다. 저는 혼자여행을 워낙 좋아해서 1박2일 민박예약하고, 주로 여행가구요 또는 다른 코워커분들이랑 함께 여행을 가기도해요. 휴일이 맞는 코워커분들도 함께 떠나구요. 또는 가까운 쇼핑센터가서 쇼핑을 즐기기도 해요. 아니면 방에서 영어공부를 ...합니다!!5. 영어는 자주 사용하나요?매일 사용합니다. 한국말을 하루에 한 번도 쓴 적이 없었던 날이 많아요..여기에서의 의사소통은 영어 단 하나 뿐이라, 필수입니다. 물론 코워커분들이랑도 영어로 대화를 하구요..!6. 포켓머니로 생활이 가능한가요?충분히 가능합니다. 포켓머니가 주어지는데, 사실상 휴일 말고는 어디 나가는 일이 별로 없어요. 여행갈 때 빼곤 사실상 돈 쓴 일이 없습니다.생필품은 여기 근처에 싼 마트가 있어서 거기 가서 생필품을 구입하는 편인데요. 한번사고 혼자 사용하는 거기 때문에 한번사면 샴푸, 린스 같은 경우는 3주정도 사용한다고 보면 되요. 휴지는 전부 하우스에 있어서 사실 필요는 없어요~ 7. 한국음식도 먹을 수 있나요?네, 한국음식은 제가 만들어서 먹어요~ ! 여기에 고춧가루나 참기름, 멸치, 된장은 근처에서 사기 어려워서 한국에서 가지고 와서 정말 유용하게 사용하고 있어요. 요리할 때, 정말 좋아요.8. 봉사단체에 갈때 가져가야할 것들이 있나요?여기엔 날씨변덕이 너무 심해서 우산 또는 레인코트 또는 바람막이 꼭 가지고 와야 하구요. 또 어그부츠도 필수 인 것 같아요. 발가락이 시려워요.. 안가지고 와서 전 여기서 샀어요. 그리고 오실 때 여름옷보다 겨울옷 많이 들고 오셔야 해요. 반팔 가지고 왔는데 무용지물이네요, 잠옷으로 입고 있어요. 점퍼랑 편하게 입을 수 있는 체육복도 필수입니다~ 그리고 드라이기, 고데기는 개인용품이라 가지고 와야 해요. 빌리고 그런거 없습니다.~ 9. 봉사활동을 하며 느낀점은?처음엔 적응하느라 이 곳 생활이 나에게 맞는지 확신이 안섰어요. 그런데 적응한 후에 보니, 점점 눈에 보이기 시작했어요. 우리 하우스에서 돌아가는 일과들과 체계적인 복지와 교육적인 부분에서도 굉장히 섬세하구요. 다양한 활동도 많이 하구요. 저에게 되게 생소한 것들 하나하나가 다 신기하기도 하고 배울 점도 많은 것 같아요. 전부 값진 경험이고 좀 더 제가 성장할 수 있는 기회인 것 같아요. 여기 계신 분들은 레지던트들을 정말 진심으로 사랑하시는 분들 밖에 없는 것 같아요. 장애가 부끄럽게 느껴지지 않도록 해주고 존중하는 모습들이 저에겐 너무 놀라운 일이였어요. 정말 코워커분들이 초점이아니라 레지던트분들이 초점에 맞춰집니다. 그래서 부족한 서비스가 무엇인지도 찾아볼 수있어요. 전 비록 학생이지만 저를 믿고, 함께 도와주시는 분들에게 고마울 따름입니다. 10. 봉사활동을 하며 보람된 일은?레지던트분들이 제 이름을 기억해줄 때 정말 보람된 일이구요. 레지던트분들이 저를 믿고 맡길 때 정말 보람찹니다....!!!^^. 그리고 의사소통이 통했을 때 너무 너무 너무 기쁩니다. 11. 지금 활동중인 단체의 워크샵은 어떤 것들이 있나요?woodwork, weavery, craft, land 가 있어요~ woodwork는 나무로 다양한것들을 만들 수 있는 공간입니다.weavery는 바느질과 뜨개질로 목도리, 다양한인형, 장판 등 만들 수 있는 공간입니다.craft는 페인팅과 그림을 그릴 수 있구요. 할로윈데이, 크리스마스데이 등등 중요한날에 별모양이나 크리스마스트리모양으로 나무로 제작되있는걸 페인팅하고 데코레이션을 만들어요~ land는 농장일입니다. 여기 단체에서는 모든 재료들을 수확해서 먹습니다. 양배추, 당근, 감자,등등 정말 많은 것들을 수확하는데 레지던트들과 관리하시는분과 함께 도와서 수확합니다.12. 해외봉사활동을 준비하는 다른 분들에게 해주고 싶은 말이 있다면?망설이지 마세요~ 이렇게 오는 기회는 많지 않습니다. 기회를 잡는 사람이 정말 좋은 경험을 하고 남들보다 더 넓은 시각으로 상대방과 자신을 볼 수 있을 것 같아요! 또 물론 힘든 일도 많겠지만, 힘든 것 또한 좋은 경험이 될 거라고 생각해요. 돈으로 살 수 없는 시간이 될 겁니다.^^ 해외봉사센터 0432522327 카톡: basic21c 네이버카페: http://cafe.naver.com/fvolunteer페북: https://goo.gl/BKk2l7","미국,영국,호주,아일랜드,뉴질랜드,캐나다",6개월~1년,20170703.0,20170715,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
674,703," 유럽에서 봉사활동을? 세계에서 가장 아름다운 지역, 포르투갈 휴양지에서 보내는 특별한 봉사여행!",20170615,한국갭이어,"이 프로젝트는 포르투갈 리스본에서 음식물 낭비를 줄이는 동시에 사회에 소외된 사람들(빈민가족, 독거노인, 노숙자 등)에게 음식을 나누어 주는 봉사활동입니다. 대부분 유럽에서 온 봉사자들이며, 성수기 시즌(6~10월)에는 유럽뿐만 아니라 중국, 대만, 싱가포르 등 다양한 국가에서 이 기관에 휴식과 봉사활동을 하러 많은 봉사자들이 모여듭니다.■ 활동 스케줄 안내 활동일: 이 프로젝트는 매월 첫째/셋째 월요일에 시작하여 금요일에 종료됩니다. 활동 시간: 현지 사정에 따라 오전 활동(오전 10시 부터 오후 13시) 또는 오후 활동(오후 6시~ 오후 9시)을 하게 됩니다. 활동 시간 외에는 자유시간으로 여행, 공부, 휴식, 자신만의 프로젝트 등이 가능합니다. 참가자가 원할 경우에는 기관에서 서핑, 포르투갈어 수업, 근교 여행 등 다양한 액티비티를 연계해 드립니다. (25유로~120유로의 추가 비용 발생, 현지에서 결정 가능)■ 활동 예시현지 식당, 카페, 슈퍼마켓 등에서 전날 쓰고 남은 식재료, 음식을 수거합니다.수거한 식재료, 음식 중 쓸만한 것들을 선별합니다.선별한 식재료를 포장하거나, 활동지를 청소/정리합니다.무료급식을 위한 재료 준비, 식사 준비, 배식, 설거지, 뒷정리 등의활동을 합니다.빈곤 가정, 독거 노인, 노숙자에게 음식 또는 식재료를 나누어 줍니다.음식 낭비를 줄이고 음식을 공유하는 캠페인을 진행합니다.* 위 활동은 현지 사정에 따라 달라질 수 있습니다.",포르투갈 / 리스본,,20170615.0,20170702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
675,704," [모집] 네팔, 25기 인디고 여행학교 여름방학 청소년 & 청년 & 일반인 나눔여행(해외봉사 + 여행)",20170609,생명누리, 네팔 해외봉사 및 여행, 네팔, 8/3  16일,20170609.0,20170702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
676,705," [볼런투어-공정봉사여행] 캄보디아,베트남,몽골,케냐 모집(수시)",20170608,캄보프렌드,교육봉사 + 현지 실생활체험활동 + 문화탐방 + 생활상탐방 + 기타 체험활동,캄보디아(씨엠립) / 베트남(하노이) / 몽골(울란바토르) / 아프리카 케냐(나이로비),"3박5일, 4박6일, 6박7일 (국가마다 활동기간 다름)",20170608.0,20170611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
677,706, [아시아희망캠프기구] 2018년 1월 일본 삿뽀로 겨울 국제워크캠프 (~12/15),20170607,아시아희망캠프기구,"삿뽀로관광 , 문화 체험 , 교류회,일본 고등학생들과봉사활동",일본 삿뽀로,2017년 1월22일(목)~2018년 1월26일(월)(4박5일),20170607.0,20170611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
678,707, 아시아희망캠프기구 수업료 전액면제 일본연수 참여자 모집!,20170531,아시아희망캠프기구,"쿠마몬의 고향에서 일본어 일본문화 연수쿠마모토 맨투맨 특별연수는 평범한 ""어학연수"" 가 아닙니다.쿠마모토시 국제교류회관의 볼런티어 강사들이 문화와 전통을 체험하게 해드리며, 매일 3시간씩의 맨투맨(1:1) 커뮤니케이션 지도를 받고, 다양한 문화체험으로 1개월을 보냅니다. 쿠마모토를 '제2의 고향'으로 추억하게 하려는 프로젝트입니다.1개월 맨투맨 집중체험 이후에는? 워홀비자가 있을시 : 호텔 / 레스토랑에서 유급인턴십(아르바이트) 소개합니다. 워홀비자가 없을시 : 국제교류업무 무급인턴십 또는 관광 자원봉사를 소개합니다.  또는 바로 귀국해도 됩니다. 자유입니다!",쿠마모토시 국제교류회관,매월 1일부터 말일까지 (1개월),20170531.0,20170611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
679,708, 성남시청소년재단 함께하는 아름다운 세상 in Thailand 참가자 모집(1명 추가 모집 / 선착순 마감),20170530,성남시청소년재단,"해외봉사활동(문화교류, 태국 초등학교 교육활동), 역사교육, 환경교육, 나라사랑캠프 운영 등","성남시, 태국 방콕 및 칸차나부리","7월 ~ 9월(사전모임, 본활동, 사후모임)",20170530.0,20170611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
680,710, [여성가족부] 대한민국청소년자원봉사단(KYVP)-라오스/충남 참가자 모집(해외봉사) ~6.11.(일),20170526,여성가족부,"현지 학교 시설 개·보수활동, 환경·위생 캠페인, 교류활동 등",라오스(폰홍),2017. 8. 15.(화) ~ 8. 25.(금) / 9박 11일,20170516.0,20170611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
681,711, [밀알복지재단] 2017년도 꿈꾸는청년봉사단 멘토/멘티단원 모집 (~6/7),20170526,밀알복지재단,대한민국 청소년들이 개발도상국에 파견되어 6개월간 현지 주민들과 함께 생활하며 지구촌 문제에관심을 가지고 자발적으로 문제를 해결하는 경험을 통해 꿈을 꾸는 세계시민으로 성장하는 프로그램입니다.,필리핀 세부 막탄,2017년 8월 중  2018년 2월 중 (6개월),20170526.0,20170611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
682,712, [캄보디아 HABITAT-집짓기 건축 봉사] 캄보디아 여름방학 개인건축(교육) 봉사단 지원자 모집(~8월까지),20170525,캄보프렌드,건축봉사활동 + 교육봉사활동,캄보디아 씨엠립 지역,1~2차 각 차수별 6박8일 일정 (본인 희망에 따라 차수 선택하여 지원 가능),20170525.0,20170800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
683,713," [CFO] 2017년 하계 Challenge 및 Free Challenge (교육봉사+노력봉사) 봉사자 모집 (캄보디아,베트남,필리핀,몽골,아프리카 케냐) (~9월까지)",20170525,캄보프렌드,교육봉사활동 + 노력봉사활동,캄보디아(씨엠림) / 베트남(하노이) / 필리핀(클락) / 몽골(울란바토르) / 케냐(나이로비),하계방학 Challenge 봉사단 : 1차~11차 각 차수별 6박8일 일정  Free Challenge 봉사단 : 4박6일 이상 (2명이상 동행과 함께 신청 가능),20170525.0,20171709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
684,714, [문화체육관광부] 2017 해외전통문화예술단원 모집(06.16),20170524,문화체육관광부,"ODA국가 전통문화예술 공연 및 봉사활동(베트남, 터키, 인도네시아 3개국 파견)","베트남(하노이), 터키(앙카라), 인도네시아(자카르타)",2017년 9월 ~ 12월 (국가별 상이),20170607.0,20170509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
685,715," [CAMBOFRIEND] 『Teacher of Dream & Hope』 캄보디아,베트남,필리핀,몽골,아프리카 케냐 “개인교육봉사” 지원자를 모집합니다(수시모집)",20170523,캄보프렌드,교육봉사활동,캄보디아(씨엠립)/베트남(하노이)/필리핀(클락)/몽골(울란비토르)/케냐(나이로비),정해져 있지 않음 (봉사일정을 본인 스스로 정하여 교육봉사활동 가능),20170523.0,20170509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
686,716, [톡투미] 스리랑카 지역 IT교실 강사 및 해외봉사단 모집(~6/15),20170523,톡투미,"IT강사 모집  3일간 청소년 대상 기초 IT교육 실시 (컴퓨터 기초, 엑셀, 파워포인트 등 교육)해외봉사단 모집  IT교실 및 요리 교실 보조, 율동교육 및 풍선아트,바자회 준비 및 진행등 봉사활동","스리랑카 콜롬보, 칼루타라 및 하프탈 지역",2017년 07월 15일 ~ 2017년 07월 24일,20170516.0,20170615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687,717," [VOLUNTOUR-봉사여행] 봉사,체험,탐방 등 공정한 봉사여행 참가자 모집 (캄보디아,베트남,몽골,아프리카 케냐 수시모집)",20170519,캄보프렌드,교육봉사 + 현지 실생활체험활동 + 문화탐방 + 생활상탐방 + 기타 체험활동,캄보디아(씨엠립) / 베트남(하노이) / 몽골(울란바토르) / 아프리카 케냐(나이로비),"3박5일, 4박6일, 6박7일 (국가마다 활동기간 다름)",20170519.0,20170615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
